Movie,movieRating,potentialUserId,potentialFactor
Justice League Unlimited: Saving the World,4,1314869,3469.371713
Shallow Ground,4,1314869,3469.371713
Divergence Eve,4,1314869,3469.371713
Dark Blue,4,1314869,3469.371713
Dead End,4,1314869,3469.371713
Sleepover,4,1314869,3469.371713
Pretear,4,1314869,3469.371713
Saiyuki: The Movie: Requiem,4,1314869,3469.371713
Full Metal Panic FUMOFFU,4,1314869,3469.371713
Transformers Armada,4,1314869,3469.371713
The Skulls III,4,1314869,3469.371713
Deadwood: Season 1,4,1314869,3469.371713
Britney Spears: Greatest Hits: My Prerogative,4,1314869,3469.371713
CSI: Season 2,4,1314869,3469.371713
The Indiana Jones Trilogy: Bonus Material,4,1314869,3469.371713
Justice League: Starcrossed the Movie,4,1314869,3469.371713
Britney Spears: In the Zone,4,1314869,3469.371713
Cromartie High School,4,1314869,3469.371713
Spider-Man vs. Doc Ock,4,1314869,3469.371713
Requiem from the Darkness,4,1314869,3469.371713
Black Hawk Down,4,1314869,3469.371713
Get a Clue,4,1314869,3469.371713
UFC 45: Ultimate Fighting Championship: Revolution,4,1314869,3469.371713
Tiptoes,4,1314869,3469.371713
Fear of the Dark,4,1314869,3469.371713
The Life Aquatic with Steve Zissou: Bonus Material,4,1314869,3469.371713
Bring It On Again,4,1314869,3469.371713
The Blue Planet: Seas of Life: Ocean World - Frozen Seas,4,1314869,3469.371713
The Jungle Book 2,4,1314869,3469.371713
Tears of the Sun,4,1314869,3469.371713
X-Men: Evolution: Season 2,4,1314869,3469.371713
Lone Wolf and Cub: Baby Cart in the Land of Demons,4,1314869,3469.371713
House of Wax,4,1314869,3469.371713
Sexual Predator,4,1314869,3469.371713
Man on Fire,4,1314869,3469.371713
Harold and Kumar Go to White Castle,4,1314869,3469.371713
The Animatrix,4,1314869,3469.371713
The Looney Tunes Golden Collection: Vol. 1,4,1314869,3469.371713
A Little Snow Fairy Sugar,4,1314869,3469.371713
Highwaymen,4,1314869,3469.371713
Mimic 3: Sentinel,4,1314869,3469.371713
s-Cry-ed,4,1314869,3469.371713
Lupin the 3rd: The Secret of Twilight Gemini,4,1314869,3469.371713
Constantine: Bonus Material,4,1314869,3469.371713
The Looney Tunes Golden Collection: Vol. 3,4,1314869,3469.371713
Tomie: Rebirth,4,1314869,3469.371713
Ocean's Twelve,4,1314869,3469.371713
One Hour Photo,4,1314869,3469.371713
Galaxy Angel,4,1314869,3469.371713
Shrek 2,4,1314869,3469.371713
Sweet November,4,1314869,3469.371713
S.I.C.K.,4,1314869,3469.371713
Adventures of Mini-Goddess,4,1314869,3469.371713
Lupin the 3rd,4,1314869,3469.371713
Cheaper by the Dozen,4,1314869,3469.371713
Noir,4,1314869,3469.371713
Oldboy,4,1314869,3469.371713
It's Alive 2: It Lives Again / It's Alive 3: Island of the Alive,4,1314869,3469.371713
King of the Cage: Sin City,4,1314869,3469.371713
Timeline,4,1314869,3469.371713
The Super Milk-Chan Show,4,1314869,3469.371713
Scooby-Doo,4,1314869,3469.371713
Warriors of Heaven and Earth,4,1314869,3469.371713
X,4,1314869,3469.371713
Kingdom Hospital: The Complete Series,4,1314869,3469.371713
Tru Calling: Season 1,4,1314869,3469.371713
Acacia,4,1314869,3469.371713
The Pacifier,4,1314869,3469.371713
The Matrix: Revolutions: Bonus Material,4,1314869,3469.371713
The Manchurian Candidate,4,1314869,3469.371713
Hanaukyo Maid Team La Verite,4,1314869,3469.371713
Cat Soup,4,1314869,3469.371713
Swimming Pool,4,1314869,3469.371713
Sugar & Spice,4,1314869,3469.371713
Training Day,4,1314869,3469.371713
Wishing Stairs,4,1314869,3469.371713
Luther,4,1314869,3469.371713
Bones,4,1314869,3469.371713
Desperate Housewives: Season 1,4,1314869,3469.371713
Timecop 2: The Berlin Decision,4,1314869,3469.371713
Hidalgo,4,1314869,3469.371713
Samurai Champloo,4,1314869,3469.371713
Finding Nemo (Widescreen),4,1314869,3469.371713
The Shield: Season 1,4,1314869,3469.371713
Angel: Season 3,4,1314869,3469.371713
Sinbad: Legend of the Seven Seas,4,1314869,3469.371713
Mouse,4,1314869,3469.371713
Yakuza Demon,4,1314869,3469.371713
The Pool,4,1314869,3469.371713
Lucy Must Be Traded Charlie Brown,4,1314869,3469.371713
Paranoia Agent,4,1314869,3469.371713
Steel Angel Kurumi 2,4,1314869,3469.371713
Ice Age,4,1314869,3469.371713
Team America: World Police,4,1314869,3469.371713
Balto 3: Wings of Change,4,1314869,3469.371713
Ghost Ship,4,1314869,3469.371713
Spider-Man: The Venom Saga,4,1314869,3469.371713
Slayer: War at the Warfield,4,1314869,3469.371713
Dumb and Dumberer: When Harry Met Lloyd,4,1314869,3469.371713
Dragons: Metal Ages: The Movie,4,1314869,3469.371713
Hellboy,4,1314869,3469.371713
Prozac Nation,4,1314869,3469.371713
Mutant Aliens,4,1314869,3469.371713
Maburaho,4,1314869,3469.371713
Teenage Mutant Ninja Turtles,4,1314869,3469.371713
Ice Princess,4,1314869,3469.371713
Hulk,4,1314869,3469.371713
Star Wars: Clone Wars: Vol. 1,4,1314869,3469.371713
Ray,4,1314869,3469.371713
Saturday Night Live: The Best of John Belushi,4,1314869,3469.371713
Pokemon: Mewtwo Returns,4,1314869,3469.371713
Bad Boys II,4,1314869,3469.371713
Tenchi Muyo GXP,4,1314869,3469.371713
Jason X,4,1314869,3469.371713
CKY2K,4,1314869,3469.371713
Rose Red,4,1314869,3469.371713
CSI: Season 4,4,1314869,3469.371713
Salem's Lot,4,1314869,3469.371713
Scooby-Doo and the Legend of the Vampire,4,1314869,3469.371713
Two Brothers,4,1314869,3469.371713
Fangoria Blood Drive,4,1314869,3469.371713
The Village,4,1314869,3469.371713
Tom and Jerry: The Magic Ring,4,1314869,3469.371713
Harry Potter and the Chamber of Secrets,4,1314869,3469.371713
Changing Lanes,4,1314869,3469.371713
The Forgotten,4,1314869,3469.371713
Wishmaster 4: The Prophecy Fulfilled,4,1314869,3469.371713
Saiyuki Reload,4,1314869,3469.371713
The Princess Diaries 2: Royal Engagement,4,1314869,3469.371713
Gravion Zwei,4,1314869,3469.371713
Scrapped Princess,4,1314869,3469.371713
Zone of the Enders: Dolores i,4,1314869,3469.371713
Kill Bill: Vol. 2,4,1314869,3469.371713
Auto Focus,4,1314869,3469.371713
Monster,4,1314869,3469.371713
Parasite Dolls,4,1314869,3469.371713
The Bone Snatcher,4,1314869,3469.371713
Honey,4,1314869,3469.371713
Once Upon a Time,4,1314869,3469.371713
Friday After Next,4,1314869,3469.371713
Torque,4,1314869,3469.371713
Pokemon 3: The Movie,4,1314869,3469.371713
We Were Soldiers,4,1314869,3469.371713
Miami Guns,4,1314869,3469.371713
Identity,4,1314869,3469.371713
The Wire: Season 1,4,1314869,3469.371713
Dagon,4,1314869,3469.371713
Family Business: Season 1,4,1314869,3469.371713
The Incredible Hulk,4,1314869,3469.371713
Scooby-Doo and the Cyber Chase,4,1314869,3469.371713
Baberellas,4,1314869,3469.371713
Knight Hunters Eternity,4,1314869,3469.371713
Spider-Man 2: Bonus Material,4,1314869,3469.371713
Son of the Mask,4,1314869,3469.371713
Beyblade,4,1314869,3469.371713
Jeepers Creepers,4,1314869,3469.371713
Freaky Friday,4,1314869,3469.371713
Pooh's Heffalump Movie,4,1314869,3469.371713
Exit Wounds,4,1314869,3469.371713
Mahoromatic: Automatic Maiden,4,1314869,3469.371713
Fullmetal Alchemist,4,1314869,3469.371713
Scooby-Doo and the Loch Ness Monster,4,1314869,3469.371713
Justice League Unlimited: Joining Forces,4,1314869,3469.371713
The Place Promised in Our Early Days,4,1314869,3469.371713
Garfield as Himself,4,1314869,3469.371713
Along Came a Spider,4,1314869,3469.371713
The Incredibles: Bonus Material,4,1314869,3469.371713
Patlabor WXIII: The Movie,4,1314869,3469.371713
Lone Wolf and Cub 2: Baby Cart at the River Styx,4,1314869,3469.371713
Alexander: Theatrical Cut,4,1314869,3469.371713
The Flight of the Phoenix,4,1314869,3469.371713
Pokemon: Jirachi Wish Maker,4,1314869,3469.371713
Blue Collar Comedy Tour Rides Again,4,1314869,3469.371713
Lara Croft: Tomb Raider: The Cradle of Life,4,1314869,3469.371713
Medabots,4,1314869,3469.371713
Rivers and Tides,4,1314869,3469.371713
Rites of Passage,4,1314869,3469.371713
Voices of a Distant Star,4,1314869,3469.371713
National Lampoon's Van Wilder: Bonus Material,4,1314869,3469.371713
Willard,4,1314869,3469.371713
Valentine,4,1314869,3469.371713
Infection,4,1314869,3469.371713
Legally Blonde 2: Red White & Blonde,4,1314869,3469.371713
Hollywood Homicide,4,1314869,3469.371713
Peacemaker,4,1314869,3469.371713
Figure 17,4,1314869,3469.371713
Classic Albums: Metallica: The Black Album,4,1314869,3469.371713
Cats & Dogs,4,1314869,3469.371713
The Amityville Horror,4,1314869,3469.371713
Spiders II,4,1314869,3469.371713
National Geographic: Egypt Eternal: The Quest for Lost Tombs,4,1314869,3469.371713
The Girl Who Shagged Me,4,1314869,3469.371713
Pirates of the Caribbean: The Curse of the Black Pearl,4,1314869,3469.371713
Las Vegas: Season 2,4,1314869,3469.371713
Veronica 2030,4,1314869,3469.371713
Saikano,4,1314869,3469.371713
Shark Tale,4,1314869,3469.371713
Get Backers,4,1314869,3469.371713
G.I. Joe: Valor vs. Venom,4,1314869,3469.371713
Killing Me Softly,4,1314869,3469.371713
The Secret Lives of Adult Stars,4,1314869,3469.371713
The Dead Zone: Season 2,4,1314869,3469.371713
David Gilmour in Concert,4,1314869,3469.371713
The Ladykillers,4,1314869,3469.371713
Flame of Recca,4,1314869,3469.371713
Kiddy Grade,4,1314869,3469.371713
Family Business: Season 2,4,1314869,3469.371713
Old School,4,1314869,3469.371713
Guess Who,4,1314869,3469.371713
The Forsaken,4,1314869,3469.371713
The Incredibles,4,1314869,3469.371713
Book of Babes: Bare Wench 2,4,1314869,3469.371713
Denis Leary: The Complete Denis Leary,4,1314869,3469.371713
Repli-Kate,4,1314869,3469.371713
A Dirty Shame,4,1314869,3469.371713
Arjuna: Complete Collection,4,1314869,3469.371713
Madlax,4,1314869,3469.371713
National Lampoon's Gold Diggers,4,1314869,3469.371713
The Punisher,4,1314869,3469.371713
Lupin the 3rd: Farewell to Nostradamus,4,1314869,3469.371713
S.W.A.T.,4,1314869,3469.371713
Spider-Man: The New Animated Series: Season 1,4,1314869,3469.371713
Dears,4,1314869,3469.371713
SD Gundam Force,4,1314869,3469.371713
Collateral,4,1314869,3469.371713
Aragami: The Raging God of Battle,4,1314869,3469.371713
Yu-Gi-Oh!: Season 3,4,1314869,3469.371713
Stratos 4,4,1314869,3469.371713
The Dead Zone,4,1314869,3469.371713
Sports Illustrated Swimsuit Edition: 2002,4,1314869,3469.371713
Otogi Zoshi,4,1314869,3469.371713
Interstella 5555 (Daft Punk),4,1314869,3469.371713
Mahoromatic: Automatic Maiden: Summer Special,4,1314869,3469.371713
Be Cool,4,1314869,3469.371713
Pokemon Heroes: The Movie,4,1314869,3469.371713
The Chronicles of Riddick,4,1314869,3469.371713
Ai Yori Aoshi,4,1314869,3469.371713
Smallville: Season 2,4,1314869,3469.371713
Bewitched,4,1314869,3469.371713
Origins: Nova,4,1314869,3469.371713
Atlantis: The Lost Empire,4,1314869,3469.371713
The Phantom of the Opera: Special Edition,4,1314869,3469.371713
Sonic X,4,1314869,3469.371713
Bare Witness,4,1314869,3469.371713
Boo!,4,1314869,3469.371713
Man with the Screaming Brain,4,1314869,3469.371713
Kung Fu Hustle,4,1314869,3469.371713
Street Fighter Alpha: Generations,4,1314869,3469.371713
Jackass: The Movie,4,1314869,3469.371713
Reign of Fire,4,1314869,3469.371713
E's Otherwise,4,1314869,3469.371713
Miss Congeniality 2: Armed and Fabulous,4,1314869,3469.371713
Ghost Talker's Daydream,4,1314869,3469.371713
Collateral Damage,4,1314869,3469.371713
Cellular,4,1314869,3469.371713
Mermaid Forest,4,1314869,3469.371713
The Life,4,1314869,3469.371713
Taxi,4,1314869,3469.371713
Monsters Inc.,4,1314869,3469.371713
Darkness,4,1314869,3469.371713
Last Exile,4,1314869,3469.371713
Scooby-Doo 2: Monsters Unleashed,4,1314869,3469.371713
The Real Cancun,4,1314869,3469.371713
Skinwalkers,4,1314869,3469.371713
Net Games,4,1314869,3469.371713
Yu-Gi-Oh!: The Movie,4,1314869,3469.371713
The Sum of All Fears,4,1314869,3469.371713
Love Hina: Spring Movie,4,1314869,3469.371713
Pearl Harbor,4,1314869,3469.371713
Samurai Jack: Season 1,4,1314869,3469.371713
Shura no Toki,4,1314869,3469.371713
Sahara,4,1314869,3469.371713
Linkin Park: Frat Party at the Pankake Festival,4,1314869,3469.371713
The Land Before Time IX: Journey to Big Water,4,1314869,3469.371713
Children of the Corn 7: Revelation,4,1314869,3469.371713
The X-Files: Season 9,4,1314869,3469.371713
Cosplay Complex,4,1314869,3469.371713
Starsky & Hutch,4,1314869,3469.371713
UFC: Ultimate Fighting Championship: Ultimate Knockouts 1 & 2,4,1314869,3469.371713
Harry Potter and the Sorcerer's Stone,4,1314869,3469.371713
Leprechaun: Back 2 tha Hood,4,1314869,3469.371713
Unleashed,4,1314869,3469.371713
The Matrix: Revolutions,4,1314869,3469.371713
Soul Plane,4,1314869,3469.371713
Spirit: Stallion of the Cimarron,4,1314869,3469.371713
Bettie Page: The Girl in the Leopard Print Bikini,4,1314869,3469.371713
Spider-Man: The Return of the Green Goblin,4,1314869,3469.371713
Cyborg 009,4,1314869,3469.371713
A Little Snow Fairy Sugar: Special,4,1314869,3469.371713
13 Going on 30,4,1314869,3469.371713
Six Feet Under: Season 4,4,1314869,3469.371713
Rave Master,4,1314869,3469.371713
Magical Shopping Arcade Abenobashi,4,1314869,3469.371713
Starkweather,4,1314869,3469.371713
Texas Rangers,4,1314869,3469.371713
The Missing: Bonus Material,4,1314869,3469.371713
Cursed,4,1314869,3469.371713
Ranma 1/2: Ranma Forever: Vol. 5: Wretched Rice Cakes of Love,4,1314869,3469.371713
Mezzo,4,1314869,3469.371713
Carmen Electra's Advanced Aerobic Striptease,4,1314869,3469.371713
Alone in the Dark,4,1314869,3469.371713
Man of the House,4,1314869,3469.371713
RahXephon: The Motion Picture,4,1314869,3469.371713
One Tree Hill: Season 2,4,1314869,3469.371713
Onmyoji 2,4,1314869,3469.371713
Full Metal Panic!,4,1314869,3469.371713
Monk: Season 2,4,1314869,3469.371713
Ocean's Eleven,4,1314869,3469.371713
Mulva: Zombie Ass Kicker! / Filthy McNasty (Double Feature),4,1314869,3469.371713
The One,4,1314869,3469.371713
Invader Zim,4,1314869,3469.371713
The Alamo,4,1314869,3469.371713
A Man Apart,4,1314869,3469.371713
The Matrix: Revisited,4,1314869,3469.371713
The Wire: Season 2,4,1314869,3469.371713
Unsolved History: Jack the Ripper,4,1314869,3469.371713
Final Fantasy Unlimited,4,1314869,3469.371713
Burn Up!,4,1314869,3469.371713
Love Hina Again: The Movie,4,1314869,3469.371713
Pooh's Heffalump Halloween Movie,4,1314869,3469.371713
Fafner,4,1314869,3469.371713
National Lampoon's Going the Distance,4,1314869,3469.371713
The Eye 2,4,1314869,3469.371713
Nurse Witch Komugi,4,1314869,3469.371713
Heat Guy J,4,1314869,3469.371713
XXX: State of the Union,4,1314869,3469.371713
Murder By Numbers,4,1314869,3469.371713
Donnie Darko,4,1314869,3469.371713
House M.D.: Season 1,4,1314869,3469.371713
Mulan 2,4,1314869,3469.371713
Tokyo Underground,4,1314869,3469.371713
Robin Williams: Live on Broadway,4,1314869,3469.371713
How High,4,1314869,3469.371713
Bad Boys II: Bonus Material,4,1314869,3469.371713
Wrong Turn,4,1314869,3469.371713
Wishmaster 3: Beyond The Gates of Hell,4,1314869,3469.371713
Alive,4,1314869,3469.371713
They,4,1314869,3469.371713
Crossroads,4,1314869,3469.371713
Profile of a Serial Killer,4,1314869,3469.371713
Scary Movie 3,4,1314869,3469.371713
Star Trek: Enterprise: Season 2,4,1314869,3469.371713
The Hazing,4,1314869,3469.371713
Pokemon Advanced,4,1314869,3469.371713
The Nameless,4,1314869,3469.371713
Anchorman: The Legend of Ron Burgundy,4,1314869,3469.371713
Ai Yori Aoshi: Enishi,4,1314869,3469.371713
Dracula II: Ascension,4,1314869,3469.371713
A Knight's Tale,4,1314869,3469.371713
The World of Narue,4,1314869,3469.371713
The Batman: Season 1,4,1314869,3469.371713
Dead Leaves,4,1314869,3469.371713
Tsukihime Lunar Legend,4,1314869,3469.371713
The Rats,4,1314869,3469.371713
The Hot Chick,4,1314869,3469.371713
Tenjho Tenge,4,1314869,3469.371713
Session 9,4,1314869,3469.371713
Treasure Planet,4,1314869,3469.371713
The Stepford Wives,4,1314869,3469.371713
Dr. Seuss' The Cat in the Hat,4,1314869,3469.371713
Betterman: Complete Collection,4,1314869,3469.371713
Hellsing,4,1314869,3469.371713
Read Or Die,4,1314869,3469.371713
Angel: Season 5,4,1314869,3469.371713
Scooby-Doo! Winter Wonder Dog,4,1314869,3469.371713
Voltage Fighter Gowcaizer,4,1314869,3469.371713
I'm Not Scared,4,1314869,3469.371713
Final Fantasy: The Spirits Within,4,1314869,3469.371713
Basic,4,1314869,3469.371713
XXX: Special Edition,4,1314869,3469.371713
Spy Game,4,1314869,3469.371713
Out of Time,4,1314869,3469.371713
Ginger Snaps 2: Unleashed,4,1314869,3469.371713
Angelic Layer,4,1314869,3469.371713
Strawberry Eggs (I My Me!),4,1314869,3469.371713
Resident Evil: Apocalypse,4,1314869,3469.371713
Trouble Every Day,4,1314869,3469.371713
Never Die Alone,4,1314869,3469.371713
Raise Your Voice,4,1314869,3469.371713
Alias: Season 4,4,1314869,3469.371713
Zaion: I Wish You Were Here,4,1314869,3469.371713
Laurel Canyon,4,1314869,3469.371713
The Cat Returns,4,1314869,3469.371713
Swordfish,4,1314869,3469.371713
Skinned Deep,4,1314869,3469.371713
In the Light of Reverence,4,1314869,3469.371713
The Hunchback of Notre Dame II,4,1314869,3469.371713
Gad Guard,4,1314869,3469.371713
White Chicks,4,1314869,3469.371713
Open Water,4,1314869,3469.371713
The Lone Gunmen: The Complete Series,4,1314869,3469.371713
Xena: Warrior Princess: Series Finale,4,1314869,3469.371713
Dark Angel: Season 2,4,1314869,3469.371713
Eight Legged Freaks,4,1314869,3469.371713
The Perfect Score,4,1314869,3469.371713
The Lizzie McGuire Movie,4,1314869,3469.371713
Geneshaft,4,1314869,3469.371713
Kakurenbo: Hide & Seek,4,1314869,3469.371713
Harry Potter and the Prisoner of Azkaban: Bonus Material,4,1314869,3469.371713
Hostage,4,1314869,3469.371713
Signs,4,1314869,3469.371713
City Hunter: Secret Service,4,1314869,3469.371713
The Manson Family,4,1314869,3469.371713
Happy Lesson,4,1314869,3469.371713
Citizen Toxie: The Toxic Avenger IV,4,1314869,3469.371713
